name_of_img,labels
Oxyruncus_cristatus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Oxyruncus_cristatus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Grallaricula_flavirostris_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Grallaricula_flavirostris_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Eremomela_badiceps_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorornis_riefferii_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pitohui_nigrescens_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pitohui_nigrescens_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pitohui_nigrescens_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Plocepasser_superciliosus_5_F_Back.png,"[0, 0, 7, 0, 0, 91, 0, 0, 0]"
Plocepasser_superciliosus_1_M_Back.png,"[0, 0, 7, 0, 0, 91, 0, 0, 0]"
Plocepasser_superciliosus_6_F_Back.png,"[0, 0, 7, 0, 0, 91, 0, 0, 0]"
Plocepasser_superciliosus_3_M_Back.png,"[0, 0, 7, 0, 0, 91, 0, 0, 0]"
Plocepasser_superciliosus_4_F_Back.png,"[0, 0, 7, 0, 0, 91, 0, 0, 0]"
Melipotes_fumigatus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Melipotes_fumigatus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Melipotes_fumigatus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Iridophanes_pulcherrimus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_calvus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_calvus_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_calvus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lanius_collaris_1_M_Back.png,"[0, 19, 0, 15, 0, 64, 0, 1, 0]"
Lanius_collaris_6_F_Back.png,"[0, 19, 0, 15, 0, 64, 0, 1, 0]"
Lanius_collaris_2_M_Back.png,"[0, 19, 0, 15, 0, 64, 0, 1, 0]"
Hippolais_olivetorum_5_F_Back.png,"[0, 0, 0, 44, 0, 55, 0, 0, 0]"
Phylloscopus_ruficapilla_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Phylloscopus_ruficapilla_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Carpodacus_vinaceus_2_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Carpodacus_vinaceus_5_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Carpodacus_vinaceus_1_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Carpodacus_vinaceus_4_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Orthonyx_temminckii_2_F_Back.png,"[0, 0, 90, 9, 0, 0, 0, 0, 0]"
Pachycephala_melanura_5_F_Back.png,"[1, 0, 83, 12, 0, 0, 0, 3, 0]"
Pachycephala_melanura_4_F_Back.png,"[1, 0, 83, 12, 0, 0, 0, 3, 0]"
Pachycephala_melanura_1_M_Back.png,"[1, 0, 83, 12, 0, 0, 0, 3, 0]"
Dacnis_lineata_3_M_Back.png,"[0, 0, 96, 0, 0, 4, 0, 0, 0]"
Dacnis_lineata_2_M_Back.png,"[0, 0, 96, 0, 0, 4, 0, 0, 0]"
Dacnis_lineata_1_M_Back.png,"[0, 0, 96, 0, 0, 4, 0, 0, 0]"
Thryothorus_longirostris_3_M_Back.png,"[0, 0, 17, 1, 0, 81, 0, 0, 0]"
Thryothorus_longirostris_2_M_Back.png,"[0, 0, 17, 1, 0, 81, 0, 0, 0]"
Thryothorus_longirostris_4_F_Back.png,"[0, 0, 17, 1, 0, 81, 0, 0, 0]"
Hemithraupis_guira_3_M_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Hemithraupis_guira_6_F_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Hemithraupis_guira_1_M_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Hemithraupis_guira_4_F_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Hemithraupis_guira_2_M_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Hemithraupis_guira_5_F_Back.png,"[0, 0, 68, 0, 0, 31, 0, 0, 0]"
Estrilda_melpoda_2_M_Back.png,"[0, 1, 54, 3, 0, 39, 0, 1, 0]"
Turdus_celaenops_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Turdus_celaenops_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lamprotornis_pulcher_5_F_Back.png,"[0, 0, 0, 7, 0, 92, 0, 0, 0]"
Lamprotornis_pulcher_4_F_Back.png,"[0, 0, 0, 7, 0, 92, 0, 0, 0]"
Lamprotornis_pulcher_3_M_Back.png,"[0, 0, 0, 7, 0, 92, 0, 0, 0]"
Lamprotornis_pulcher_6_F_Back.png,"[0, 0, 0, 7, 0, 92, 0, 0, 0]"
Turdoides_altirostris_1_M_Back.png,"[0, 0, 0, 39, 0, 0, 0, 60, 0]"
Turdoides_altirostris_2_M_Back.png,"[0, 0, 0, 39, 0, 0, 0, 60, 0]"
Turdoides_altirostris_3_M_Back.png,"[0, 0, 0, 39, 0, 0, 0, 60, 0]"
Turdoides_altirostris_4_F_Back.png,"[0, 0, 0, 39, 0, 0, 0, 60, 0]"
Batis_minulla_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Batis_minulla_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Batis_minulla_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pachyramphus_aglaiae_5_F_Back.png,"[0, 0, 82, 11, 0, 0, 0, 6, 0]"
Pachyramphus_aglaiae_3_M_Back.png,"[0, 0, 82, 11, 0, 0, 0, 6, 0]"
Pachyramphus_aglaiae_1_M_Back.png,"[0, 0, 82, 11, 0, 0, 0, 6, 0]"
Pachyramphus_aglaiae_6_F_Back.png,"[0, 0, 82, 11, 0, 0, 0, 6, 0]"
Aimophila_strigiceps_1_M_Back.png,"[0, 0, 85, 14, 0, 0, 0, 0, 0]"
Cinnycerthia_olivascens_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Cinnycerthia_olivascens_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Aimophila_stolzmanni_1_M_Back.png,"[0, 0, 31, 67, 0, 0, 0, 0, 0]"
Todirostrum_nigriceps_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Camarhynchus_parvulus_3_M_Back.png,"[0, 0, 82, 17, 0, 0, 0, 0, 0]"
Parus_varius_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Parus_varius_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Parus_varius_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ptilogonys_cinereus_5_F_Back.png,"[0, 0, 71, 28, 0, 0, 0, 0, 0]"
Ptilogonys_cinereus_4_F_Back.png,"[0, 0, 71, 28, 0, 0, 0, 0, 0]"
Ploceus_aurantius_1_M_Back.png,"[0, 0, 0, 70, 0, 0, 0, 29, 0]"
Ploceus_aurantius_5_F_Back.png,"[0, 0, 0, 70, 0, 0, 0, 29, 0]"
Corvus_moneduloides_2_M_Back.png,"[0, 6, 76, 17, 0, 0, 0, 0, 0]"
Corvus_moneduloides_3_M_Back.png,"[0, 6, 76, 17, 0, 0, 0, 0, 0]"
Corvus_moneduloides_4_F_Back.png,"[0, 6, 76, 17, 0, 0, 0, 0, 0]"
Passer_eminibey_5_F_Back.png,"[0, 9, 0, 11, 0, 79, 0, 0, 0]"
Passer_eminibey_2_M_Back.png,"[0, 9, 0, 11, 0, 79, 0, 0, 0]"
Passer_eminibey_1_M_Back.png,"[0, 9, 0, 11, 0, 79, 0, 0, 0]"
Passer_eminibey_4_F_Back.png,"[0, 9, 0, 11, 0, 79, 0, 0, 0]"
Tchagra_australis_3_F_Back.png,"[0, 0, 36, 9, 0, 54, 0, 0, 0]"
Tchagra_australis_4_F_Back.png,"[0, 0, 36, 9, 0, 54, 0, 0, 0]"
Apalis_chirindensis_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Apalis_chirindensis_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Apalis_chirindensis_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sipodotus_wallacii_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sipodotus_wallacii_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sipodotus_wallacii_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zoothera_mollissima_2_M_Back.png,"[0, 30, 55, 13, 0, 0, 0, 0, 1]"
Zoothera_mollissima_3_M_Back.png,"[0, 30, 55, 13, 0, 0, 0, 0, 1]"
Zoothera_mollissima_6_F_Back.png,"[0, 30, 55, 13, 0, 0, 0, 0, 1]"
Tyrannus_vociferans_3_M_Back.png,"[0, 0, 18, 64, 0, 16, 0, 0, 0]"
Muscicapa_adusta_4_F_Back.png,"[0, 0, 33, 13, 0, 53, 0, 0, 0]"
Muscicapa_adusta_3_M_Back.png,"[0, 0, 33, 13, 0, 53, 0, 0, 0]"
Muscicapa_adusta_2_M_Back.png,"[0, 0, 33, 13, 0, 53, 0, 0, 0]"
Icterus_parisorum_3_M_Back.png,"[0, 0, 0, 91, 8, 0, 0, 0, 0]"
Icterus_parisorum_2_M_Back.png,"[0, 0, 0, 91, 8, 0, 0, 0, 0]"
Icterus_parisorum_5_F_Back.png,"[0, 0, 0, 91, 8, 0, 0, 0, 0]"
Iole_propinqua_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Iole_propinqua_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Iole_propinqua_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lepidothrix_coronata_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zoothera_spiloptera_4_F_Back.png,"[0, 0, 90, 10, 0, 0, 0, 0, 0]"
Zoothera_spiloptera_1_M_Back.png,"[0, 0, 90, 10, 0, 0, 0, 0, 0]"
Zoothera_spiloptera_6_F_Back.png,"[0, 0, 90, 10, 0, 0, 0, 0, 0]"
Zoothera_spiloptera_5_F_Back.png,"[0, 0, 90, 10, 0, 0, 0, 0, 0]"
Calocitta_formosa_6_F_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Calocitta_formosa_3_M_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Calocitta_formosa_1_M_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Diglossa_gloriosa_4_F_Back.png,"[0, 0, 79, 20, 0, 0, 0, 0, 0]"
Diglossa_gloriosa_2_M_Back.png,"[0, 0, 79, 20, 0, 0, 0, 0, 0]"
Diglossa_gloriosa_5_F_Back.png,"[0, 0, 79, 20, 0, 0, 0, 0, 0]"
Diglossa_gloriosa_6_F_Back.png,"[0, 0, 79, 20, 0, 0, 0, 0, 0]"
Diglossa_gloriosa_1_M_Back.png,"[0, 0, 79, 20, 0, 0, 0, 0, 0]"
Lamprotornis_purpuroptera_6_F_Back.png,"[0, 0, 0, 9, 0, 90, 0, 0, 0]"
Lamprotornis_purpuroptera_5_F_Back.png,"[0, 0, 0, 9, 0, 90, 0, 0, 0]"
Lamprotornis_purpuroptera_1_M_Back.png,"[0, 0, 0, 9, 0, 90, 0, 0, 0]"
Hirundo_nigricans_1_M_Back.png,"[0, 0, 50, 0, 0, 48, 0, 1, 0]"
Hirundo_nigricans_3_M_Back.png,"[0, 0, 50, 0, 0, 48, 0, 1, 0]"
Myioborus_melanocephalus_3_M_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Myioborus_melanocephalus_5_F_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Pachycephala_philippinensis_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Manacus_candei_6_F_Back.png,"[0, 0, 78, 21, 0, 0, 0, 0, 0]"
Manacus_candei_3_M_Back.png,"[0, 0, 78, 21, 0, 0, 0, 0, 0]"
Thraupis_cyanoptera_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thraupis_cyanoptera_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thraupis_cyanoptera_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thraupis_cyanoptera_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thraupis_cyanoptera_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Acridotheres_grandis_4_F_Back.png,"[0, 4, 0, 0, 0, 0, 0, 95, 0]"
Acridotheres_grandis_6_F_Back.png,"[0, 4, 0, 0, 0, 0, 0, 95, 0]"
Acridotheres_grandis_3_M_Back.png,"[0, 4, 0, 0, 0, 0, 0, 95, 0]"
Cinclus_mexicanus_6_F_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Cinclus_mexicanus_3_M_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Cinclus_mexicanus_2_M_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Cinclus_mexicanus_4_F_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Lonchura_cucullata_5_F_Back.png,"[0, 6, 79, 11, 0, 0, 0, 2, 0]"
Lonchura_cucullata_6_F_Back.png,"[0, 6, 79, 11, 0, 0, 0, 2, 0]"
Lonchura_cucullata_2_M_Back.png,"[0, 6, 79, 11, 0, 0, 0, 2, 0]"
Calamanthus_fuliginosus_1_M_Back.png,"[0, 0, 80, 15, 0, 0, 0, 3, 0]"
Calamanthus_fuliginosus_3_M_Back.png,"[0, 0, 80, 15, 0, 0, 0, 3, 0]"
Calamanthus_fuliginosus_5_F_Back.png,"[0, 0, 80, 15, 0, 0, 0, 3, 0]"
Calamanthus_fuliginosus_2_M_Back.png,"[0, 0, 80, 15, 0, 0, 0, 3, 0]"
Rhipidura_maculipectus_2_M_Back.png,"[0, 0, 93, 0, 0, 0, 0, 6, 0]"
Myrmoborus_myotherinus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myrmoborus_myotherinus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myrmoborus_myotherinus_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myrmoborus_myotherinus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Mirafra_assamica_3_M_Back.png,"[0, 4, 0, 19, 0, 76, 0, 0, 0]"
Mirafra_assamica_6_F_Back.png,"[0, 4, 0, 19, 0, 76, 0, 0, 0]"
Pyrrhula_leucogenis_2_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pyrrhula_leucogenis_3_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lagonosticta_rhodopareia_1_M_Back.png,"[0, 0, 0, 8, 0, 91, 0, 0, 0]"
Lagonosticta_rhodopareia_2_M_Back.png,"[0, 0, 0, 8, 0, 91, 0, 0, 0]"
Lagonosticta_rhodopareia_5_F_Back.png,"[0, 0, 0, 8, 0, 91, 0, 0, 0]"
Lagonosticta_rhodopareia_6_F_Back.png,"[0, 0, 0, 8, 0, 91, 0, 0, 0]"
Manucodia_comrii_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Manucodia_comrii_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Manucodia_comrii_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Abroscopus_schisticeps_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Abroscopus_schisticeps_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lanius_meridionalis_3_M_Back.png,"[0, 0, 33, 67, 0, 0, 0, 0, 0]"
Lanius_meridionalis_6_F_Back.png,"[0, 0, 33, 67, 0, 0, 0, 0, 0]"
Lanius_meridionalis_4_F_Back.png,"[0, 0, 33, 67, 0, 0, 0, 0, 0]"
Loxops_coccineus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Loxops_coccineus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Loxops_coccineus_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hyloctistes_virgatus_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hyloctistes_virgatus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hyloctistes_virgatus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Monarcha_richii_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Monarcha_richii_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Synallaxis_moesta_1_M_Back.png,"[0, 0, 89, 10, 0, 0, 0, 0, 0]"
Synallaxis_moesta_3_M_Back.png,"[0, 0, 89, 10, 0, 0, 0, 0, 0]"
Synallaxis_moesta_4_F_Back.png,"[0, 0, 89, 10, 0, 0, 0, 0, 0]"
Chlamydera_cerviniventris_3_M_Back.png,"[0, 0, 89, 6, 0, 4, 0, 0, 0]"
Chlamydera_cerviniventris_5_F_Back.png,"[0, 0, 89, 6, 0, 4, 0, 0, 0]"
Garrulax_caerulatus_3_M_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Garrulax_caerulatus_1_M_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Garrulax_caerulatus_6_F_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Cercomela_familiaris_5_F_Back.png,"[0, 16, 0, 11, 0, 71, 0, 0, 0]"
Cercomela_familiaris_3_M_Back.png,"[0, 16, 0, 11, 0, 71, 0, 0, 0]"
Cercomela_familiaris_4_F_Back.png,"[0, 16, 0, 11, 0, 71, 0, 0, 0]"
Cercomela_familiaris_2_M_Back.png,"[0, 16, 0, 11, 0, 71, 0, 0, 0]"
Cercomela_familiaris_1_M_Back.png,"[0, 16, 0, 11, 0, 71, 0, 0, 0]"
Drymophila_squamata_1_M_Back.png,"[0, 0, 93, 7, 0, 0, 0, 0, 0]"
Drymophila_squamata_5_F_Back.png,"[0, 0, 93, 7, 0, 0, 0, 0, 0]"
Dioptrornis_brunneus_2_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Dioptrornis_brunneus_3_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zeledonia_coronata_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zeledonia_coronata_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_palliatus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_palliatus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Conopophaga_peruviana_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Amytornis_woodwardi_1_M_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Amytornis_woodwardi_5_F_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Amytornis_woodwardi_2_M_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Chlorospingus_semifuscus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorospingus_semifuscus_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorospingus_semifuscus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorospingus_semifuscus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Chlorospingus_semifuscus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiomela_albiventris_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiomela_albiventris_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiomela_albiventris_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Amadina_fasciata_6_F_Back.png,"[0, 21, 0, 9, 0, 69, 0, 0, 0]"
Amadina_fasciata_4_F_Back.png,"[0, 21, 0, 9, 0, 69, 0, 0, 0]"
Amadina_fasciata_2_M_Back.png,"[0, 21, 0, 9, 0, 69, 0, 0, 0]"
Amadina_fasciata_3_M_Back.png,"[0, 21, 0, 9, 0, 69, 0, 0, 0]"
Amadina_fasciata_1_M_Back.png,"[0, 21, 0, 9, 0, 69, 0, 0, 0]"
Euphonia_hirundinacea_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Euphonia_hirundinacea_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Euphonia_hirundinacea_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Euphonia_hirundinacea_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Euphonia_hirundinacea_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hypocolius_ampelinus_1_M_Back.png,"[0, 28, 0, 44, 0, 26, 0, 0, 0]"
Hypocolius_ampelinus_3_M_Back.png,"[0, 28, 0, 44, 0, 26, 0, 0, 0]"
Cinclodes_taczanowskii_1_M_Back.png,"[100, 0, 0, 0, 0, 0, 0, 0, 0]"
Cinclodes_taczanowskii_4_F_Back.png,"[100, 0, 0, 0, 0, 0, 0, 0, 0]"
Muscicapa_boehmi_4_F_Back.png,"[0, 0, 0, 0, 0, 100, 0, 0, 0]"
Muscicapa_boehmi_3_M_Back.png,"[0, 0, 0, 0, 0, 100, 0, 0, 0]"
Muscicapa_boehmi_1_M_Back.png,"[0, 0, 0, 0, 0, 100, 0, 0, 0]"
Muscicapa_boehmi_6_F_Back.png,"[0, 0, 0, 0, 0, 100, 0, 0, 0]"
Paradoxornis_atrosuperciliaris_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Paradoxornis_atrosuperciliaris_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hypopyrrhus_pyrohypogaster_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hypopyrrhus_pyrohypogaster_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sakesphorus_canadensis_4_F_Back.png,"[0, 0, 72, 2, 0, 22, 0, 3, 0]"
Sakesphorus_canadensis_2_M_Back.png,"[0, 0, 72, 2, 0, 22, 0, 3, 0]"
Elminia_nigromitrata_1_M_Back.png,"[0, 0, 98, 0, 0, 0, 0, 1, 0]"
Elminia_nigromitrata_5_F_Back.png,"[0, 0, 98, 0, 0, 0, 0, 1, 0]"
Elminia_albiventris_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Microeca_papuana_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Microeca_papuana_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Microeca_papuana_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Microeca_papuana_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Toxostoma_longirostre_6_F_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Toxostoma_longirostre_3_M_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Toxostoma_longirostre_5_F_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Toxostoma_longirostre_4_F_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Orthotomus_atrogularis_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Orthotomus_atrogularis_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiarchus_phaeocephalus_5_F_Back.png,"[0, 0, 59, 41, 0, 0, 0, 0, 0]"
Myiarchus_phaeocephalus_4_F_Back.png,"[0, 0, 59, 41, 0, 0, 0, 0, 0]"
Bradornis_microrhynchus_4_F_Back.png,"[0, 0, 0, 40, 0, 59, 0, 0, 0]"
Bradornis_microrhynchus_2_M_Back.png,"[0, 0, 0, 40, 0, 59, 0, 0, 0]"
Bradornis_microrhynchus_1_M_Back.png,"[0, 0, 0, 40, 0, 59, 0, 0, 0]"
Certhia_himalayana_2_M_Back.png,"[0, 0, 82, 17, 0, 0, 0, 0, 0]"
Certhia_himalayana_6_F_Back.png,"[0, 0, 82, 17, 0, 0, 0, 0, 0]"
Passer_griseus_3_M_Back.png,"[0, 11, 33, 3, 0, 52, 0, 0, 0]"
Passer_griseus_2_M_Back.png,"[0, 11, 33, 3, 0, 52, 0, 0, 0]"
Passer_griseus_1_M_Back.png,"[0, 11, 33, 3, 0, 52, 0, 0, 0]"
Passer_griseus_5_F_Back.png,"[0, 11, 33, 3, 0, 52, 0, 0, 0]"
Heterocercus_flavivertex_3_M_Back.png,"[0, 0, 98, 1, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Thamnomanes_caesius_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Leucosticte_brandti_2_M_Back.png,"[0, 62, 0, 0, 0, 0, 0, 0, 36]"
Leucosticte_brandti_5_F_Back.png,"[0, 62, 0, 0, 0, 0, 0, 0, 36]"
Leucosticte_brandti_6_F_Back.png,"[0, 62, 0, 0, 0, 0, 0, 0, 36]"
Leucosticte_brandti_4_F_Back.png,"[0, 62, 0, 0, 0, 0, 0, 0, 36]"
Leucosticte_brandti_1_M_Back.png,"[0, 62, 0, 0, 0, 0, 0, 0, 36]"
